topicName,time,distinct_id,screen_height,spaceId,notificationActorType,city,initial_referring_domain,event,currentSpaceId,browser,usingStandaloneApp,mediaDescription,region,id,search,mp_country_code,feedItemTargetTypeId,commentId,feedItemVerbId,referrer,screen_width,feedItemTargetType,os,referrer,contentId,feedItemActorId,mediaUrl,notificationActorId,notificationDescription,created,device,notificationVerbId,notificationTargetType,mediaType,initial_referrer,url,feedItemDescription,mediaProviderName,path,feedItemActorType,mediaTitle,current_url,postId,updatedAt,contentType,name,notificationId,commentMessage,referring_domain,feedItemId,mp_lib,postMessage,topicId,title,mediaProviderUrl,contentName,hasFinishedOnboarding,browser_version,notificationTargetTypeId,lib_version,hasSetPassword
,1453108582,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Selected all topics,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/content,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453108582,5693844d2bea66f99e5af2e6,900,569384db2bea66f99e5af2e7,,Stavanger,$direct,Viewed space MRK3480 Forbrukeratferd,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,2016-01-11T12:23:48,,,,,,,web,,,MRK3480 Forbrukeratferd,,,True,47,,2.7.2,True
,1453108582,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics//content Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/content,,,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/content,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/content,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics//content,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115813,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Selected all topics,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
Foiler til hvert kapittel,1453115815,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Selected topic,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,2016-01-11T12:23:48,,,,,,,web,,56976cb88b0c7f2700041dc5,,,,True,47,,2.7.2,True
,1453115815,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,,/spaces/569384db2bea66f99e5af2e7/topics//content,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Foiler til hvert kapittel,1453115823,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Selected topic,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,2016-01-11T12:23:48,,,,,,,web,,56976cb88b0c7f2700041dc5,,,,True,47,,2.7.2,True
,1453115825,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Navigating to feed overview,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453115825,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,,/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/content,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115832,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed,,,/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics/foiler-til-hvert-kapittel/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115956,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /auth/login Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/,,,/,,,https://my.triveapp.com/,,2016-01-11T12:23:48,,/auth/login,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115956,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /auth/login Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,,/auth/login,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,2016-01-11T12:23:48,,/auth/login,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115956,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /auth/login Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,,/auth/login,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,2016-01-11T12:23:48,,/auth/login,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453115956,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /auth/login Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,?next=%252Fauth%252Flogin%3Fnext%3D%25252Fspaces%25252F569384db2bea66f99e5af2e7%25252Ftopics%25252F%25252Ffeed,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login?next=%252Fauth%252Flogin%3Fnext%3D%25252Fspaces%25252F569384db2bea66f99e5af2e7%25252Ftopics%25252F%25252Ffeed,,,/auth/login,,,https://my.triveapp.com/auth/login?next=%252Fauth%252Flogin%3Fnext%3D%25252Fspaces%25252F569384db2bea66f99e5af2e7%25252Ftopics%25252F%25252Ffeed,,2016-01-11T12:23:48,,/auth/login,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453116333,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Logged in through login-screen,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/auth/login?next=%252Fauth%252Flogin%3Fnext%3D%25252Fspaces%25252F569384db2bea66f99e5af2e7%25252Ftopics%25252F%25252Ffeed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453116333,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /auth/login Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,,/auth/login,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,2016-01-11T12:23:48,,/auth/login,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453116339,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Logged in,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453117454,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /auth/login Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,/auth/login,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117454,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /auth/login Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,?next=%252Fspaces%252F56936bb72bea66f99e5af2a6%252Ftopics%252F%252Ffeed,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login?next=%252Fspaces%252F56936bb72bea66f99e5af2a6%252Ftopics%252F%252Ffeed,,,/auth/login,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F56936bb72bea66f99e5af2a6%252Ftopics%252F%252Ffeed,,2016-01-11T15:07:23,,/auth/login,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117456,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117477,569368342bea66f99e5af2a4,768,,,,$direct,Logged in,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,,,,,,web,,,,,,True,43,,2.7.2,True
,1453117486,569368342bea66f99e5af2a4,768,,,,$direct,Viewed notifications,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,,,,,,web,,,,,,True,43,,2.7.2,True
,1453117488,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117488,569368342bea66f99e5af2a4,768,,ETUser,,$direct,Viewed notification,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,5698d6ac41a9d72100240121,"{'actors': [{'$$hashKey': 'object:246', 'createdAt': {}, 'displayName': 'Sara Olivia Berntsen', 'updatedAt': {}, 'phone': '+4795273488', 'id': '5698d6ac41a9d72100240121', 'hasFinishedOnboarding': True, 'lastName': 'Berntsen', 'firstName': 'Sara Olivia', 'hasSetPassword': True, 'email': 'sara.o.berntsen@student.bi.no'}], 'object': {'displayName': 'Hei Christian', 'message': 'Hei Christian! Finner ikke fram til forelesningsplanen her eller på itslearning. Blir den lagt ut her?', 'deletedAt': None, 'isAnnouncement': False, 'medias': [], 'ownerId': '5698d6ac41a9d72100240121', 'createdAt': '2016-01-18T10:59:24', 'topics': [{'slug': 'informasjon', 'createdAt': {}, 'revisionId': '5693b7fc3844fb2600a93cb9', 'updatedAt': {}, 'deletedAt': None, 'name': 'Informasjon', 'id': '5693b7fc3844fb2600a93cba', 'ownerId': '569368342bea66f99e5af2a4'}], 'revisionId': '569cb77c46e08d2200484cea', 'updatedAt': '2016-01-18T10:59:24', 'id': '569cb77c46e08d2200484ceb', 'owner': {'email': 'sara.o.berntsen@student.bi.no', 'lastName': 'Berntsen', 'firstName': 'Sara Olivia', 'id': '5698d6ac41a9d72100240121'}, 'article': 'a', 'noun': 'post'}, 'verb': {'pastSimple': 'created', 'verb': 'create'}, 'target': {'title': 'KLS3551 Kulturledelse', 'topics': [{'slug': 'kulturledelse', 'createdAt': {}, 'revisionId': '5693b74c3844fb2600a93c7a', 'updatedAt': {}, 'deletedAt': None, 'name': 'Kulturledelse', 'id': '5693b74c3844fb2600a93c7b', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'institusjonen', 'createdAt': {}, 'revisionId': '5693b76d44594e24000d5919', 'updatedAt': {}, 'deletedAt': None, 'name': 'Institusjonen', 'id': '5693b76d44594e24000d591a', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'grupper', 'createdAt': {}, 'revisionId': '5693b7773844fb2600a93c86', 'updatedAt': {}, 'deletedAt': None, 'name': 'Grupper', 'id': '5693b7773844fb2600a93c87', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'nettverk', 'createdAt': {}, 'revisionId': '5693b78144594e24000d5934', 'updatedAt': {}, 'deletedAt': None, 'name': 'Nettverk', 'id': '5693b78144594e24000d5935', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'frilans', 'createdAt': {}, 'revisionId': '5693b79044594e24000d593b', 'updatedAt': {}, 'deletedAt': None, 'name': 'Frilans', 'id': '5693b79044594e24000d593c', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'prosjekter', 'createdAt': {}, 'revisionId': '5693b79844594e24000d5942', 'updatedAt': {}, 'deletedAt': None, 'name': 'Prosjekter', 'id': '5693b79844594e24000d5943', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'festivalen', 'createdAt': {}, 'revisionId': '5693b7a13844fb2600a93c9d', 'updatedAt': {}, 'deletedAt': None, 'name': 'Festivalen', 'id': '5693b7a13844fb2600a93c9e', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'arbeidskrav', 'createdAt': {}, 'revisionId': '5693b7a944594e24000d5950', 'updatedAt': {}, 'deletedAt': None, 'name': 'Arbeidskrav', 'id': '5693b7a944594e24000d5951', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'prosjektoppgave', 'createdAt': {}, 'revisionId': '5693b7f044594e24000d595f', 'updatedAt': {}, 'deletedAt': None, 'name': 'Prosjektoppgave', 'id': '5693b7f044594e24000d5960', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'informasjon', 'createdAt': {}, 'revisionId': '5693b7fc3844fb2600a93cb9', 'updatedAt': {}, 'deletedAt': None, 'name': 'Informasjon', 'id': '5693b7fc3844fb2600a93cba', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'media', 'createdAt': {}, 'revisionId': '569515600c35cb2700da7335', 'updatedAt': {}, 'deletedAt': None, 'name': 'Media', 'id': '569515600c35cb2700da7336', 'ownerId': '569368342bea66f99e5af2a4'}, {'slug': 'kulturpolitikk', 'createdAt': {}, 'revisionId': '569b6a0e41a9d7210024e671', 'updatedAt': {}, 'deletedAt': None, 'name': 'Kulturpolitikk', 'id': '569b6a0e41a9d7210024e672', 'ownerId': '569368342bea66f99e5af2a4'}], 'displayName': 'KLS3551 Kulturledelse', 'id': '56936bb72bea66f99e5af2a6', 'rootId': '56936bb72bea66f99e5af2a6', 'preposition': 'in', 'article': 'a', 'noun': 'space', 'ownerId': '569368342bea66f99e5af2a4'}}",2016-01-10T21:05:41,,create,Space,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,,569cb82346e08d2200484d14,,,,web,,,,,,True,43,56936bb72bea66f99e5af2a6,2.7.2,True
,1453117548,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117810,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /auth/login Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed/findOne?targetType=Space&targetId=56936bb72bea66f99e5af2a6&objectType=Post&objectId=569cb77c46e08d2200484ceb&actorType=ETUser&actorId=5698d6ac41a9d72100240121,,2016-01-11T15:07:23,,/auth/login,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453117811,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/auth/login,,,/auth/login,,,https://my.triveapp.com/auth/login,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
Informasjon,1453117832,569368342bea66f99e5af2a4,768,,,,$direct,Selected topic,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,,,,,,web,,5693b7fc3844fb2600a93cba,,,,True,43,,2.7.2,True
,1453117832,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453118779,569368342bea66f99e5af2a4,768,,,,$direct,Viewed /spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed Page,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,,/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,2016-01-11T15:07:23,,/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,,,,web,,,Trive - Master anything,,,True,43,,2.7.2,True
,1453118780,569368342bea66f99e5af2a4,768,,,,$direct,Logged in,56936bb72bea66f99e5af2a6,Firefox,False,,,569368342bea66f99e5af2a4,,DK,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics/informasjon/feed,,2016-01-11T15:07:23,,,,,,,web,,,,,,True,43,,2.7.2,True
,1453118791,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Logged in through login-screen,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/auth/login?next=%252Fspaces%252F569384db2bea66f99e5af2e7%252Ftopics%252F%252Ffeed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453118791,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453118811,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453118812,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Logged in,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
Foiler til hvert kapittel,1453118818,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Selected topic,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,,,,,web,,56976cb88b0c7f2700041dc5,,,,True,47,,2.7.2,True
